name,type,descriptor
dataset-resized/metal/metal321.jpg,3,"[[ 40.  34.   4.  11. ...   0.   0.   0.   5.]
 [  0.   0.   0.   1. ... 126.  10.   0.   0.]
 [123.   2.   0.   2. ...   0.   0.   0.   6.]
 [134.  25.   2.   0. ...   0.   0.   0.   1.]
 ...
 [ 15.  12. 145. 165. ...   0.   0.   3.  12.]
 [  7.   9.   2.  12. ...   6.   1.   0.   7.]
 [  5.   4.   5.   8. ...   5.   0.   0.   3.]
 [  6.   1.   0.   7. ...   6.   9.   2.  13.]]"
dataset-resized/metal/metal322.jpg,3,"[[ 55.  62.  29.  18. ...   0.   0.   0.   0.]
 [ 15.  24.   2.   2. ...   0.   0.   0.   0.]
 [ 96.  16.   7.   0. ...   0.   0.   0.   6.]
 [ 31.   6.   1.   1. ...   0.   0.   0.   0.]
 ...
 [ 14.  20.  26.   4. ...   1.   0.   0.   1.]
 [133.   0.   0.   0. ...   0.   1.   3.   4.]
 [120.  28.   0.   0. ...   0.   0.   1.   1.]
 [  0.   0.   0.   0. ...   0.   0.   1.  17.]]"
dataset-resized/metal/metal323.jpg,3,"[[ 30.  33.  82.  53. ...   0.   0.   0.   0.]
 [ 28.  81.  40.   0. ...   0.   0.   0.   3.]
 [ 10.   2.   0.   0. ...   0.   0.   0.  59.]
 [ 26.   0.   0.   0. ...   0.   0.   0.  30.]
 ...
 [133.   5.   0.   0. ...   0.   0.   1.   1.]
 [ 46. 154.  93.   0. ...   0.   0.   0.   0.]
 [  7. 150. 150.   0. ...   0.   0.   0.   0.]
 [  0.  99. 149.   2. ...   0.   0.   0.   0.]]"
dataset-resized/metal/metal324.jpg,3,"[[  0.   7.  21.   7. ...  27.  37.  57.  59.]
 [  0.   0.   0.   0. ...  24.  42.  77.  14.]
 [ 15.   2.   2.   5. ...   3.   0.   1.   4.]
 [ 42.  23.  10.  38. ...   2.   0.   0.  11.]
 ...
 [  6.   6.  30.  54. ...   0.   0.   0.   0.]
 [ 95. 144.   2.   0. ...   0.   0.   0.   0.]
 [ 18.  80.   1.   0. ...   0.   0.   0.   5.]
 [ 11.  79.   6.   0. ...   0.   0.   0.   3.]]"
dataset-resized/metal/metal325.jpg,3,"[[ 1.  0.  3. 13. ...  1.  0.  0.  2.]
 [ 4.  3.  2. 10. ...  3.  0.  0.  4.]
 [39. 52.  5. 12. ...  0.  0.  0.  2.]
 [24.  3.  3. 24. ...  0.  0.  0.  9.]
 ...
 [ 7. 13.  0.  0. ...  0.  0.  0. 11.]
 [ 0.  0.  1.  5. ...  0.  0.  1. 94.]
 [ 0.  0.  0.  0. ...  0.  0.  0. 91.]
 [17. 24.  0.  0. ...  0.  0.  0.  6.]]"
dataset-resized/metal/metal326.jpg,3,"[[ 40.  87.  13.  15. ...   0.   0.   0.   1.]
 [105.  15.   5.   4. ...   0.   0.   1.   1.]
 [160.  84.   1.   2. ...   0.   0.   0.   1.]
 [ 93.   0.   0.   0. ...   0.   0.   0.   0.]
 ...
 [ 81.  36.   0.   1. ...  28.   3.   0.   0.]
 [  0.  75.  78.   2. ...   0.   0.   0.   1.]
 [  0.   0.   0.   0. ... 153.  25.   0.   1.]
 [  0.   0.   0.   1. ... 141.  10.   0.   1.]]"
dataset-resized/metal/metal327.jpg,3,"[[  0.   1.   1.   1. ...   0.   0.   0.  22.]
 [  1.   0.   0.   0. ...   0.   0.   0.   1.]
 [137.  34.   0.   0. ...   0.   0.   0.   2.]
 [  2.   2.   0.   0. ...   4.   6.   3.   5.]
 ...
 [ 27.  22.   4.   0. ...   0.   0.   0.   0.]
 [ 53.   2.   0.   0. ...  21.  15.   6.   2.]
 [  5.   3.   2.   1. ...   1.   1.   0.   3.]
 [ 96.  10.   4.   1. ...   4.   5.   0.   0.]]"
dataset-resized/metal/metal328.jpg,3,"[[  0.   3. 125.  29. ...   1.   0.   0.   0.]
 [  3.   0.   1.   9. ...   0.   0.   1.   4.]
 [ 39. 133.   6.   0. ...   0.   0.   0.   7.]
 [ 45.  67.  39.   1. ...   4.   1.   0.   0.]
 ...
 [  9.  86. 112.  92. ...  16.  20.  15.   0.]
 [  0.   3.  29.  11. ...  36. 119. 119.  84.]
 [  6.  33.  18.  45. ...  17.   2.   0.   0.]
 [  4.  33.  59. 137. ...  11.  62.  11.   1.]]"
dataset-resized/metal/metal329.jpg,3,"[[ 52.   4.   0.   1. ...   0.   0.   0.   1.]
 [ 37.   1.   0.   0. ...   0.   0.   0.   5.]
 [ 58.   7.   0.   0. ...   0.   0.   0.   1.]
 [ 46.   2.   0.   0. ...   0.   0.   0.   3.]
 ...
 [  0.   0.   0.   0. ... 111.  10.   0.   2.]
 [103.   1.   0.  12. ...   0.   0.   0.   0.]
 [  0.   0.   0.   0. ... 113.  44.   1.   2.]
 [134.   5.   1.  10. ...   0.   0.   0.   0.]]"
dataset-resized/metal/metal330.jpg,3,"[[ 30. 157.  39.   6. ...   0.   0.   0.   0.]
 [ 27.  36.  10.   2. ...   2.   1.   0.   4.]
 [  2.   0.   0.   0. ...   0.   0.   0.  13.]
 [  5.   2.   1.  37. ...   0.   0.   0. 125.]
 ...
 [110.   0.   0.   4. ... 158.  30.   3.   0.]
 [ 77.  12.   0.   1. ...  16.   5.   3.  14.]
 [  9.   0.   0.   0. ...  42. 165.  18.   1.]
 [  4.   1.   0.  15. ...  24.   0.   1.   1.]]"
dataset-resized/metal/metal331.jpg,3,"[[  0.   0.   0.   0. ...   0.   0.  22.  46.]
 [  9. 111.  24.   0. ...   0.   0.   0.   0.]
 [  9. 146.  28.   0. ...   0.   0.   0.   2.]
 [  0.  68.  88.   0. ...  61.   4.   0.   1.]
 ...
 [ 34.   7.   3.  13. ...   1.   0.   0.   0.]
 [  0.   0.   0.   0. ...   0.   0.  16. 121.]
 [  0.   0.  16. 121. ...   0.   0.   0.   0.]
 [ 65.   4.   0.   0. ...   0.   2.   2.   3.]]"
dataset-resized/metal/metal332.jpg,3,"[[  0.   0.   0.   9. ...   3.   3.   4.   6.]
 [  0.   0.   0.   9. ...   2.   1.   1.   8.]
 [  2.   2.   2.   8. ...   0.   0.   2.  11.]
 [ 86.   4.   0.   1. ...   0.   0.   0.   2.]
 ...
 [ 47.  85.   2.   0. ...   0.   0.   0.   7.]
 [ 55.  81.  36.   2. ...   0.   0.   0.   0.]
 [116.  22.   5.   2. ...   0.   0.   0.   0.]
 [ 89. 138.   1.   0. ...   1.   0.   0.   0.]]"
dataset-resized/metal/metal333.jpg,3,"[[ 41.   2.   0.   0. ...   1.   1.   0.   1.]
 [ 67. 148.   0.   0. ...   0.   0.   0.   2.]
 [ 40. 112.  24.   5. ...   0.   0.   0.   2.]
 [ 17.   5.   0.  14. ...   0.   0.   0.  16.]
 ...
 [  5.   6.  28.  41. ...   0.   0.   0.   0.]
 [ 28.  11.  55.  35. ...   0.   0.   0.   3.]
 [  0.   0.   0. 106. ...   0.   0.   0.   0.]
 [ 14.   1.   0.  19. ...   0.   0.   0.   0.]]"
dataset-resized/metal/metal334.jpg,3,"[[ 25.   0.   0.   0. ...   0.   0.   0.   1.]
 [  0.   1.   7.  14. ... 140.   3.   0.   1.]
 [  0.   0.   0.   0. ... 138.  51.   0.   0.]
 [ 63.   7.   0.   0. ...   0.   0.   0.   6.]
 ...
 [  1.   0.   0.   0. ...   0.   0.   0.   1.]
 [ 78.   7.   1.   0. ...  71.  17.   3.  15.]
 [ 53.  21.   2.   4. ...  15.   0.   0.   8.]
 [ 45.  92.   1.   0. ...  15.   3.   2.  98.]]"
dataset-resized/metal/metal335.jpg,3,"[[  2.   2.   0.   0. ...   0.   0.   0.   1.]
 [  0.   0.   2.  23. ...   0.   0.   0.   3.]
 [ 50.   0.   0.   5. ...   0.   0.   0.   0.]
 [ 76.   0.   0.   1. ...   0.   0.   0.   6.]
 ...
 [ 73. 111.   0.   0. ...   0.   0.   1.  11.]
 [ 37. 139. 121.   4. ...   1.   2.   1.   1.]
 [ 76.  26.   0.   0. ...  31.  36.   2.   7.]
 [ 66.  18.   0.   0. ...   2.  10.   6.  25.]]"
dataset-resized/metal/metal336.jpg,3,"[[ 35. 145.   3.   0. ...   0.   0.   0.   0.]
 [ 56.  18.   0.   0. ...   0.   0.   0.  11.]
 [  0.   1.  85.  87. ... 121.   0.   0.   0.]
 [ 77.  31.  21.   5. ...   0.   0.   0.  29.]
 ...
 [  1.   2.   1.   2. ...   0.   0.   0.   7.]
 [ 28.  15.   1.   0. ...   0.   0.   0.   2.]
 [ 23.   8.   1.   2. ...   0.   0.   1.   9.]
 [118.  15.   0.   5. ...   0.   0.   0.   0.]]"
dataset-resized/metal/metal337.jpg,3,"[[  2.   5.   9.   9. ...   0.   0.   3.   6.]
 [  4.  15.   4.   5. ...   0.   0.   0.   1.]
 [  0.   1.   2.   9. ...   0.   1.  31.  47.]
 [  3.   1.   3.  16. ...   0.   0.  42.  44.]
 ...
 [  0.   6.   5.  18. ...  32.   6.   1.   0.]
 [  8.  60.  21.   0. ...   0.   0.   0.   0.]
 [103.  80.   6.   1. ...   2.   2.   4.   2.]
 [  1.   1.   1.   1. ...  45.  82.  12.   4.]]"
dataset-resized/metal/metal338.jpg,3,"[[  5.  94. 148.  73. ...   0.   0.   0.   0.]
 [ 36.   7.   0.   0. ...   0.   0.   0.  14.]
 [ 81.  12.   0.   1. ...   0.   0.   0.   0.]
 [  0.   0.   0.   0. ...   0.   0.   0.   0.]
 ...
 [ 43.   1.   0.  15. ...   9.   1.   0.   0.]
 [  3.   2.   1. 145. ...  32.   8.   0.   0.]
 [ 21.  12.   0.   0. ...   4.   0.   0.   3.]
 [ 97.  15.   0.   0. ...  15.   4.   1.   4.]]"
dataset-resized/metal/metal339.jpg,3,"[[ 0.  0.  0.  2. ...  2.  2.  2.  9.]
 [ 1.  1.  3. 10. ...  1.  0.  0.  3.]
 [12.  0.  1.  4. ...  0.  0.  0. 45.]
 [ 0.  2. 12. 27. ...  7.  1.  1.  3.]
 ...
 [ 4.  0.  0.  0. ...  0.  0.  0. 12.]
 [27.  1.  0.  0. ...  0.  0.  0.  0.]
 [ 0.  0.  0.  1. ...  0.  0.  0.  3.]
 [54. 35. 12. 13. ...  1.  1.  1.  2.]]"
dataset-resized/metal/metal340.jpg,3,"[[  2.   1.   1.   8. ...   9.  11.   9.   3.]
 [ 42. 127.   7.   3. ...   0.   0.   2.   1.]
 [  4.   0.   1.   7. ...   1.   0.   2.   7.]
 [  0.   0.   2.   6. ...   3.   0.   1.   5.]
 ...
 [ 20.   3.   0.   0. ...  23.   1.   0.   3.]
 [ 35.   5.   0.   1. ...   3.   1.   0.  21.]
 [ 67.   9.   0.   5. ...   0.   0.   0.   2.]
 [ 50.   5.   0.   0. ...  14.   3.   0.   0.]]"
dataset-resized/metal/metal341.jpg,3,"[[ 15.  26.   2.   8. ...  11.   4.   0.   0.]
 [ 11.  26.   0.   1. ...   2.   2.   3.   4.]
 [ 62.   3.   0.   2. ...  37.  11.   0.   3.]
 [ 37.  11.   0.   3. ...  62.   3.   0.   2.]
 ...
 [  0.   0.   6.  93. ...   0.   0.   0.   0.]
 [  0.   0.   0.  24. ... 113.   1.   0.   4.]
 [  0.   9.  65.  98. ...  13.   1.   0.   5.]
 [  0.   0.   4.  23. ...   0.   0.   6.  41.]]"
dataset-resized/metal/metal342.jpg,3,"[[ 36. 155.   6.   1. ...   0.   0.   0.   0.]
 [  0.   0.   4. 127. ...   0.   0.   0.   2.]
 [  0.   0.   0.   2. ...   1.   1.  41. 124.]
 [  0.   0.   1.  41. ... 101.  15.   0.   1.]
 ...
 [ 12.   2.   0.   0. ...   4.   5.  42.  15.]
 [  0.   0.   0.   0. ...   7.  16.  67.   6.]
 [ 12.  37.  30.  83. ...   1.   0.   0.   0.]
 [ 11.  15.   8.  33. ...   3.   2.   0.   0.]]"
dataset-resized/metal/metal343.jpg,3,"[[ 3.  1.  1.  4. ...  0.  0.  1. 28.]
 [ 0.  0.  0. 25. ...  5.  1.  2.  6.]
 [ 0.  0.  0. 28. ...  5. 14.  2.  8.]
 [ 9.  6.  6. 11. ...  0.  0.  1. 17.]
 ...
 [14. 17.  4. 55. ...  4.  0.  0.  0.]
 [ 0.  0.  0.  1. ...  0.  0.  4. 51.]
 [ 0.  0.  6. 76. ...  0.  0.  0.  0.]
 [ 0.  5.  1.  6. ...  0.  0.  0.  6.]]"
dataset-resized/metal/metal344.jpg,3,"[[47.  9.  1.  6. ...  0.  0.  0.  6.]
 [34. 29.  0.  1. ...  8. 21.  3. 23.]
 [ 0.  2. 22. 87. ...  5.  0.  0. 71.]
 [22.  2.  0.  0. ...  9. 38. 40.  7.]
 ...
 [16.  6.  0.  1. ... 48. 23.  1.  3.]
 [12.  1.  0.  2. ... 28. 20.  3. 17.]
 [36. 47. 16.  3. ...  3.  1.  0.  0.]
 [ 0.  0.  0.  0. ...  0.  0.  1. 10.]]"
dataset-resized/metal/metal345.jpg,3,"[[  4.   5.  10.  65. ...   0.   0.   0.   2.]
 [ 14.  20.  25.  21. ...   0.   0.   0.   2.]
 [ 21.  11.   1.   5. ...   0.   0.   0.   0.]
 [ 35.  98. 171.  10. ...   0.   0.   0.   1.]
 ...
 [ 49.  10.   0.   3. ...   0.   0.   1.   6.]
 [  1.   7.  19.  24. ...   0.   0.   1.   1.]
 [ 23. 120.  50.   0. ...   0.   0.   0.   1.]
 [  3.  21.  23.  26. ...   5.   2.   1.   1.]]"
dataset-resized/metal/metal346.jpg,3,"[[  9.   0.   0.   8. ...   0.   1.   2.   5.]
 [150.   2.   0.   0. ...   0.   0.   0.   2.]
 [ 23.  12.   0.   1. ...   0.   1.   3.  15.]
 [ 11.  16.   2.   6. ...   1.   0.   0.  35.]
 ...
 [ 27.   3.   0.  22. ...  33.   1.   0.   0.]
 [ 36.   2.   0.   0. ...  27.   0.   0.   3.]
 [ 26.   0.   0.   9. ...  38.   1.   0.   1.]
 [  8.   3.   1.   2. ...   0.   0.   0.   0.]]"
dataset-resized/metal/metal347.jpg,3,"[[ 1.  0.  0. 26. ... 25.  8.  0.  0.]
 [ 0.  0.  0.  5. ... 75.  1.  0. 18.]
 [ 3.  0.  0. 87. ... 19.  5.  0.  3.]
 [13.  1.  0. 27. ... 35.  9.  0.  1.]
 ...
 [ 1.  0.  0.  0. ...  4.  1.  0.  0.]
 [ 7.  1.  0.  0. ...  1.  0.  0.  1.]
 [48.  4.  0.  0. ...  0.  0.  0.  1.]
 [44.  1.  0.  2. ...  0.  0.  0.  3.]]"
dataset-resized/metal/metal348.jpg,3,"[[ 2.  0.  0.  0. ... 88. 16.  2.  0.]
 [ 2.  0.  0.  1. ...  0. 10. 15.  5.]
 [38.  1.  1.  3. ...  0.  0.  1. 10.]
 [ 3. 13.  5.  4. ...  0.  0.  0.  1.]
 ...
 [ 0.  1.  6. 11. ...  2.  1.  6. 35.]
 [30.  2.  0.  1. ...  1.  0.  0.  0.]
 [96. 19.  0.  1. ... 42. 59.  4.  0.]
 [39. 10. 10. 35. ...  0.  0.  0.  0.]]"
dataset-resized/metal/metal349.jpg,3,"[[ 41.   3.   0.   1. ...   2.   2.   1.   2.]
 [163.  56.   0.   0. ...   0.   0.   1.  11.]
 [154.  19.   0.   0. ...   0.   0.   0.   4.]
 [ 11.   4.   0.   0. ...   0.   0.   0.   7.]
 ...
 [  6.   2.   0.   1. ...  13.   0.   0.   1.]
 [ 47.   6.   0.   1. ...  15.  12.   1.   0.]
 [ 55.  12.   0.   0. ...   0.   0.   0.   0.]
 [ 16.   1.   0.   0. ...   0.   0.   0.   2.]]"
dataset-resized/metal/metal350.jpg,3,"[[  0.   0.  19.  15. ...   0.   0.   1.  10.]
 [  1.   6.  46.  75. ...  15.   3.   1.   2.]
 [  8.   5.   1.   3. ...   1.   3.   2.   9.]
 [ 21.   8.   2.   4. ...  33.   2.   1.   6.]
 ...
 [  4.  28.  23.  24. ...   0.   0.   0.   2.]
 [ 10.  43. 113.  36. ...   0.   0.   0.   2.]
 [ 84.  36.   1.   0. ... 108. 101.   0.   0.]
 [ 46.  28.   0.   0. ...   3.   0.   0.   6.]]"
dataset-resized/metal/metal351.jpg,3,"[[ 0.  0.  0.  0. ...  0.  1.  4. 18.]
 [ 0.  3. 32. 19. ...  0.  0.  0.  0.]
 [98. 28.  0.  0. ...  0. 16. 29. 13.]
 [12.  8. 11.  1. ...  0.  0.  0.  0.]
 ...
 [23. 74. 11. 42. ...  4. 98. 35. 13.]
 [ 0.  0.  0.  0. ... 60.  7.  1.  0.]
 [21. 19.  7.  0. ... 47. 25. 40. 14.]
 [ 6. 14.  1.  4. ...  0.  0.  0.  0.]]"
dataset-resized/metal/metal352.jpg,3,"[[  7. 154.  90.   9. ...   0.   0.   0.   5.]
 [ 19. 156.  35.   2. ...   0.   0.   0.   5.]
 [ 41.  29.   4.  12. ...   0.   0.   0.   3.]
 [ 18. 145.  12.   3. ...   0.   0.   0.   3.]
 ...
 [ 18.  11.   0.   1. ...   2.   2.   1.   1.]
 [  0.   0.   0.  28. ...   3.   2.   6.  28.]
 [133.  14.   1.   1. ...   0.   0.   0.   7.]
 [  3.   0.   0.   0. ...   0.   0.  20.  54.]]"
dataset-resized/metal/metal353.jpg,3,"[[ 11. 150.  10.   0. ...   0.   0.   2.   4.]
 [ 45. 149.   0.   0. ...   0.   0.   2.   3.]
 [ 59.  47.   3.   0. ...   0.   0.   2.   6.]
 [ 52. 149.  15.   2. ...   3.   2.   1.   2.]
 ...
 [  9.   1.  44. 108. ...   0.   1.   1.   1.]
 [ 27.   2.   1.  13. ...   0.   0.   0.   1.]
 [  0.   0.   0.   0. ...   0.   0.   0.   2.]
 [ 74.   2.   0.   0. ...   1.   2.   1.   0.]]"
dataset-resized/metal/metal354.jpg,3,"[[ 0.  0.  0.  0. ...  0.  0.  0.  3.]
 [ 1.  0.  0.  2. ...  0.  0.  0. 13.]
 [ 1.  0.  0. 66. ... 80.  4.  0.  0.]
 [76.  2.  0.  0. ...  0.  0.  0. 83.]
 ...
 [54. 52.  0.  0. ...  4. 20. 24. 18.]
 [59. 26. 22. 30. ... 29.  0.  0.  0.]
 [ 0.  0.  0.  1. ...  0.  0.  0.  0.]
 [ 0.  2.  5. 63. ...  0.  0.  0.  0.]]"
dataset-resized/metal/metal355.jpg,3,"[[ 69.  33.   0.   0. ...   0.   0.   0.   1.]
 [ 28.  92.   2.   0. ...   0.   0.   0.   1.]
 [  4.   2.   3.  10. ...   0.   0.   0.   8.]
 [  0.   0.   3.  15. ...   0.   0.   0.   9.]
 ...
 [ 21.  97.  74.  10. ...   0.   0.   0.   0.]
 [  0.   0.   9.  35. ...   0.   0.   0.  29.]
 [  0.   1.  26.  19. ...   0.   0.   0.   2.]
 [  0.  55. 143.  16. ...   0.   0.   0.   0.]]"
dataset-resized/metal/metal356.jpg,3,"[[ 83.  63.  25.  99. ...   0.   0.   1.   3.]
 [ 10.  32.  13.  13. ...   3.   2.   2.   2.]
 [ 27.  33.  23.  37. ...  42.   0.   0.   0.]
 [  0.   0.   0.   0. ...   5.   0.   1.   5.]
 ...
 [ 60.  44.   7.  55. ...   0.   1.   1.   4.]
 [  3.   2.   0.   1. ...  18.  20. 118. 118.]
 [  9.  21. 118. 118. ...   1.   0.   0.   0.]
 [ 58.   9.   8.  85. ...   0.   0.   0.   8.]]"
dataset-resized/metal/metal357.jpg,3,"[[  5.   1.   1.  12. ...   0.   0.   0.   3.]
 [  0.   0.   0.   3. ...   5.   0.   0.   7.]
 [ 14.  51. 129.  29. ...   0.   0.   1.   7.]
 [  8.  12.   7.  29. ...   0.   0.   0.   3.]
 ...
 [ 60.  69.  16.  18. ...  59.   1.   1.   2.]
 [ 11.   1.   0.   1. ...  96.   1.   0.  73.]
 [  2.   0.   5. 108. ...  44.  51.   0.   0.]
 [ 29.  28.   2.  12. ...   4.   0.   0.   0.]]"
dataset-resized/metal/metal358.jpg,3,"[[ 35.   8.   0.   1. ...   3.   0.   0.   0.]
 [ 93.  13.   1.   2. ...   5.  55.  32.  14.]
 [ 40.   1.   1.   1. ...   2.  13.  24.  23.]
 [  2.   1.   0.   0. ...  77.  70.   4.   6.]
 ...
 [  2.  59. 130.  32. ...   0.   0.   0.   0.]
 [132.  10.  20.  12. ...   0.   0.   0.   5.]
 [ 29.   1.   0.   0. ...   4.   4.   7.  14.]
 [ 28.   0.   0.   0. ...   0.   4.   8.   4.]]"
dataset-resized/metal/metal359.jpg,3,"[[  0.   1.   1.  15. ...   3.   0.   0.   4.]
 [  0.   0.   0.   2. ...   0.   0.   0.  13.]
 [ 51.   2.   0.   1. ...   0.   0.   0.   2.]
 [  0.   0.   0.   4. ...   0.   0.   0.  18.]
 ...
 [ 82.   0.   0.   0. ...   0.   0.   0.  14.]
 [  0.   0.   0.  11. ...  77.   1.   0.   0.]
 [ 32.   3.   0.   0. ... 148.   0.   0.   0.]
 [  0.   0.   0.   8. ...  85.  25.   0.   1.]]"
dataset-resized/metal/metal360.jpg,3,"[[174.  12.   0.   1. ...   0.   1.   1.   1.]
 [175.  18.   0.   0. ...   0.   1.   1.   1.]
 [ 27.   5.   4.  32. ...  45.   5.   0.   0.]
 [  0.   1.  18.  99. ...   0.   0.  26. 118.]
 ...
 [  4.   1.   0.   1. ...   0.   0.   0.  15.]
 [  3.   1.   1.   1. ...   0.   0.   0.  12.]
 [  1.   2.   3.   1. ...   0.   0.   0.   7.]
 [177.  17.   0.   0. ...   1.   1.   1.   1.]]"
dataset-resized/metal/metal361.jpg,3,"[[53.  6.  0.  0. ...  0.  0.  0.  0.]
 [57.  2.  0.  0. ...  0.  0.  0.  6.]
 [65.  2.  0.  0. ...  0.  0.  0.  1.]
 [32.  2.  0.  1. ...  0.  0.  0.  5.]
 ...
 [48.  3.  0.  0. ...  0.  0.  0.  0.]
 [41.  1.  0.  1. ...  0.  0.  0.  5.]
 [56.  1.  0.  0. ...  0.  0.  0.  5.]
 [36.  0.  0.  0. ...  0.  0.  0. 10.]]"
dataset-resized/metal/metal362.jpg,3,"[[ 96.  23.   0.   0. ...   0.   0.   0.   6.]
 [ 40. 139.   9.   0. ...   0.   0.   0.   0.]
 [ 24. 105.  60.   0. ...   0.   0.   0.   0.]
 [ 97.  23.   0.   0. ...   0.   0.   0.   7.]
 ...
 [  0.   0.   0.   0. ...   1.   0.   0.   0.]
 [  0.   0.   0.   0. ...   5.   1.   0.   0.]
 [  0.   0.   0.   4. ...   3.  12.   9.   4.]
 [  1.  16.  11.   6. ...   0.   0.   0.   5.]]"
dataset-resized/metal/metal363.jpg,3,"[[ 79. 118.   0.   0. ...   1.   1.   1.   1.]
 [ 83.  54.   0.   0. ...   0.   0.   0.   0.]
 [  6.   6.  53. 162. ...   0.   0.   0.   0.]
 [  0.   0.   1.   3. ...   6.   3.   3.   7.]
 ...
 [ 25.   4.   0.   0. ...   1.   0.   0.   0.]
 [  1.   0.   0.   0. ...   0.   0.   0.   0.]
 [  7.   4.   0.   0. ...   0.   0.   0.   0.]
 [ 39.   0.   0.   0. ...  37.  84.  23.   2.]]"
dataset-resized/metal/metal364.jpg,3,"[[ 61.  66.   7.  13. ...   0.   0.   0.   0.]
 [ 87.   3.   0.   0. ...   0.   0.   0.   6.]
 [135.  18.   0.   2. ...   0.   0.   0.   3.]
 [133.  34.   1.   5. ...   0.   0.   0.   5.]
 ...
 [ 19.  13.   9.   2. ...   0.   0.   1.   1.]
 [ 14.  21.   0.   3. ...   0.   0.   1.   3.]
 [ 41.   9.   2.   1. ...   0.   0.   1.   2.]
 [ 25.   3.   2.   2. ...   0.   1.   1.   6.]]"
dataset-resized/metal/metal365.jpg,3,"[[129.  19.   1.   1. ...  24.  22.   1.   3.]
 [ 39.  10.   5.   6. ...   0.   0.   0.   0.]
 [123.  36.   1.   1. ...  77.  65.   2.   1.]
 [  1.  32. 118.  39. ...  62.  13.  12.   5.]
 ...
 [ 18.   0.   0.   6. ...   3.  30.   5.   1.]
 [  0.   0.  12.  15. ...   3.   2.   0.   1.]
 [119.  53.   0.   0. ...   0.   0.   0.   2.]
 [ 22.   1.   0.   0. ...   0.   0.   0.   0.]]"
dataset-resized/metal/metal366.jpg,3,"[[160.   1.   0.   1. ...   1.   0.   0.   0.]
 [179.  41.   0.   0. ...   0.   0.   1.   1.]
 [157.   9.   0.   1. ...   2.   0.   1.   1.]
 [165.  70.   0.   0. ...   0.   0.   0.   2.]
 ...
 [ 24.   8.   4.   9. ...  14.   0.   0.  75.]
 [ 44.   4.   0.   0. ...   0.   0.   0.   0.]
 [ 37.   0.   0.  10. ...   2.   0.   0.   0.]
 [  6.   1.   0.   0. ... 148.   4.   0.   8.]]"
dataset-resized/metal/metal367.jpg,3,"[[155.   2.   0.   0. ...   0.   0.   0.   3.]
 [  0.  56. 108.  13. ...   0.   0.   0.   3.]
 [ 15.   2.   0.   5. ...   4.   1.   0.  27.]
 [  5.   2.   0.  22. ...  18.   3.   0.   2.]
 ...
 [ 12.   1.   0.   3. ...   1.   1.   0.   9.]
 [ 13.   0.   0.   5. ...   1.   0.   0.   5.]
 [  7.   1.   0.   0. ...   8.   6.   0.   4.]
 [ 46.   9.   0.   2. ...   0.   0.   0.   1.]]"
dataset-resized/metal/metal368.jpg,3,"[[ 69. 103.  23.   1. ...   0.   0.   0.   0.]
 [ 45.   4.   0.   0. ...   0.   0.   0.   5.]
 [ 60.   0.   0.   0. ...   0.   0.   0.   6.]
 [  7. 160.  94.   0. ...   0.   0.   0.   0.]
 ...
 [  6.  48. 149. 149. ...   0.   0.   0.   0.]
 [ 42. 106.  37.  10. ...   0.   0.   1.   2.]
 [ 91.  11.   0.   0. ...   1.   0.   0.   0.]
 [ 40.   3.   0.   0. ...   0.   0.   0.   0.]]"
dataset-resized/metal/metal369.jpg,3,"[[  8.   2.   3.   6. ...   1.   0.   1.   1.]
 [  1.   2.   1.   2. ...   8.   2.   3.   7.]
 [127.   9.   0.   0. ...   0.   0.   1.   4.]
 [ 25.   1.   0.   0. ...   0.   0.   1.   8.]
 ...
 [ 11.   1.   0.   0. ...   0.   0.   0.   1.]
 [ 97.  19.   0.   0. ...   3.   0.   0.  10.]
 [ 94.  52.   0.   0. ...  39.  12.   0.   0.]
 [  0.  22. 130. 121. ...   0.   0.   0.   0.]]"
dataset-resized/metal/metal370.jpg,3,"[[107.  12.   0.   3. ...   0.   0.   0.   0.]
 [  0.   0.   0.   1. ... 105.   7.   0.   4.]
 [  0.   0.   0.   0. ...  83.   2.   0.   0.]
 [ 77.   1.   0.   1. ...   0.   0.   0.   1.]
 ...
 [ 10.  26.  23.   7. ...  13.  10.   2.   0.]
 [  1.   0.   0.   0. ...  51. 135.   4.   0.]
 [ 28.  25.  33.  16. ...   2.   0.   0.   0.]
 [ 61.   3.   0.   0. ...   3.   0.   0.   0.]]"
dataset-resized/metal/metal371.jpg,3,"[[  0.   0.   3.  17. ...   0.   0.   2.  19.]
 [  0.   3.   8.   6. ...   0.   0.   6.  14.]
 [ 59. 144.  68.  11. ...   0.   0.   0.   0.]
 [ 17.  19.  32.   9. ...   0.   0.   0.   5.]
 ...
 [  2.   1.   0.   1. ...   0.  17.  11.  12.]
 [ 30.  24.  11.  21. ...   1.   0.   5.  72.]
 [  0.   1.  10.   7. ...   3.  11.   2.   4.]
 [ 17.  12.  26.  23. ...   6.   9.   0.   1.]]"
